row,thread_id,group,title,comment_count,comment_id,comment_rank,comment_timestamp,comment_user,comment_text,comment_authors,comment_works,solved,answer,librarything_id,notes
297,111181,Name that Book,"Fanfiction / Buffy the Vampire Slayer -- ""No! I can't be the... last!""",8,111181-6,6,"Edited: Mar 22, 2011, 11:29am",MyriadBooks,"The search stalled due the past few weeks' general busyness! But I placed up a query this morning on the LJ community an LJ community I was redirected to, and I'll be exploring the Hellmouth site directly. (Thank you, timepiece!)",,,not KI,,,
298,111181,Name that Book,"Fanfiction / Buffy the Vampire Slayer -- ""No! I can't be the... last!""",8,111181-7,7,"Edited: Mar 25, 2011, 8:42am",MyriadBooks,"I haven't found the perfect match, but so far this suggestion has been similar: LJ Apocalyptothon Community (Tags for masterlist of stories 2008, 2009, 2010) The best of which I thought: Spike-centered; vampires dying out following limited food sources I've been having a lot of fun exploring the Hellmouth site, although I think I'm going to have to depend upon the forums to help locate my story. The stories I've been browsing through largely focus on the BtVS characters, and my story was more general to the BtVS world.",,,not KI,,,
299,111181,Name that Book,"Fanfiction / Buffy the Vampire Slayer -- ""No! I can't be the... last!""",8,111181-8,8,"Mar 25, 2011, 3:51pm",timepiece,"Yeah TtH (and really, any fanfic sites) tend to be more interested in the characters than the universe as a whole. Though you do find some. Heck, you could see if your story is part of the Fray universe, or maybe Firefly.",,,not KI,,,
300,82599,Name that Book,Children's fantasy - boy & girl staying with farmer relative become embroiled in underground adventu,2,82599-1,1,"Jan 18, 2010, 5:08am",MattLB,"My recollection of reading this book in the 70's is very hazy. I remember a young boy & girl (brother & sister?) discovering an underground world while staying with their relatives on a farm (aunt and uncle?) They are drawn into a battle of good versus evil in which the farmer helps them (on the side of good, of course). It is just possible that the farmer was called Gabriel, but to the best of my knowledge there were no biblical or christian allegories intended. Just an exciting child's adventure story. The book would have been published before 1980 and most probably in the early/mid 1970's, although it could have been older. Any thoughts would be much appreciated.",,,,,,
301,82599,Name that Book,Children's fantasy - boy & girl staying with farmer relative become embroiled in underground adventu,2,82599-2,2,"Jan 18, 2010, 6:41am",Nerilka,"Sounds like The Weirdstone of Brisingamen by Alan Garner to me... the children are Colin & Susan, and the farmer's name is Gowther, and it all takes place near Alderley Edge in Cheshire",alangarner,22790,unsolved,,,
302,45761,Name that Book,"The gang of ????? Street""",3,45761-1,1,"Sep 17, 2008, 11:51am",grelobe,"I know this is just a long shot. Ages ago , when I was a kid (thirty yeras ago) I read a novel rated YA set in an England city ,( perhaps London perhaps not), in particular the story was set in a specific neighbourhood of that city, and I seem to remember the title was something like  The gang of ?????street The story was about a gang of young boys and at least one girl(aged from 10 throug 12/13). A toddler, or may be a brother of one of the gang is kidnapped and the gang sets off to investigate. A member of the gang is a kind of genius, he has made up a radio on his own, a little car that goes with electricity and other things. It is set in the 70s Im quite sure the book is not part of any series. No The Secret Seven by Enid Blyton or the like  Any help will be higly appreciate sorry for my broken English masgar",,136879,,,,
303,45761,Name that Book,"The gang of ????? Street""",3,45761-2,2,"Sep 17, 2008, 3:01pm",weener,"Might it be The Seventeenth Street Gang by Emily Cheney Neville? Here is a synopsis: A group of preteens hang out together in their 17th Street neighborhood, and decide what to do about Hollis, the ""new kid on the block,"" who is not their type. Led by Clement Charles ""CC"" Vanderpane, the gang makes a plan to take care of Hollis. But tragedy strikes, and nothing goes according to plan when Hollis and Minnow fall through a manhole.",,2762116,,,,
304,45761,Name that Book,"The gang of ????? Street""",3,45761-3,3,"Sep 18, 2008, 10:22am",grelobe,"No, but thanks anyway btw I've manage to track it down It is The Case of the Silver Egg by Desmond Skirrow  The clues I gave to you are a little differents, here the plot:  The kids are Queen Street Gang, with young genius Mini-minor Morris, so named because of his small size, who redid his old pedal-car to run with a motor. His scientist father is kidnapped along with his invention of an energy source that looks like a silver egg. The govt believes he's defected, but Mini-minor doesn't. The kids investigate.  They carry a folding trampoline, and Mini-minor bounces on it to get a look through a window one floor up. They dress him up as a Guy Fawkes dummy so they can go from door to door in the suspect neighbourhood and get a look at the occupants. When Mini-minor and his father escape, they take a boiled egg, stain it with candle-smoke so it looks silver underwater, and replace half the water in its container with salt water so that the egg floats in the middle. thanks for you time again masgar",,1825497|2050090,solved / confirmed,Desmond Skirrow: The Case of the Silver Egg,2050090,solved by OP
305,115749,Name that Book,Boy has adventure in post-nuclear-apocalypse world,8,115749-1,1,"May 5, 2011, 8:36pm",zootius,"A children's book with amazing illustrations that I read in the mid/late 80s. A boy has an adventure, meets a king, and somehow gets a motorbike to start working. The pictures in the book include a memorable image of a ruined airport with a jumbo jet covered in vegetation, and it's clear that the people don't realize the purpose and meaning of the ruins of civilization around them.",,,,,,
306,115749,Name that Book,Boy has adventure in post-nuclear-apocalypse world,8,115749-2,2,"May 6, 2011, 5:46am",isigfethera,"Oh I remember this! Sadly I don't remember the name though... It's all set in the ruins of civilisation, which has become the backdrop to a totally different society... Now it will bug me too!",,,,,,
307,115749,Name that Book,Boy has adventure in post-nuclear-apocalypse world,8,115749-3,3,"May 10, 2011, 12:11pm",RowanTribe,"I know exactly what you're talking about... but I can't remember the name either. The illustrations were colored pencil, and were like a cross between Steven Kellogg and Graeme Base. It was all allegorical, and some of the people the boy met were very interested in finding gasoline for all of the old tech they saw lying around.",,,,,,
308,115749,Name that Book,Boy has adventure in post-nuclear-apocalypse world,8,115749-4,4,"Edited: May 10, 2011, 12:21pm",RowanTribe,"FOUND IT!!! Henry's Quest, by Graham Oakley! YAY! It's the first one I've found!!",oakleygraham,9119401,solved,Graham Oakley: Henry's Quest,9119401,
309,115749,Name that Book,Boy has adventure in post-nuclear-apocalypse world,8,115749-5,5,"Edited: May 10, 2011, 7:44pm",zootius,NO WAY! This site never fails to impress me with the quality of its userbase. Thanks so much!,,,confirmed,,,
310,115749,Name that Book,Boy has adventure in post-nuclear-apocalypse world,8,115749-6,6,"May 12, 2011, 4:33pm",RowanTribe,"You're very welcome - this was fun for me too! Usually I see requests I know after about thirty other people (exaggerating, but not much) have already posted the title information. I was thrilled to help!",,,,,,
311,115749,Name that Book,Boy has adventure in post-nuclear-apocalypse world,8,115749-7,7,"May 12, 2011, 6:22pm",theapparatus,I added a cover to the record since there wasn't one present. Feel free to use.,,,,,,
312,115749,Name that Book,Boy has adventure in post-nuclear-apocalypse world,8,115749-8,8,"Jul 19, 2011, 2:18am",isigfethera,"Thank-you! Just stumbled upon this thread again, great to have the mystery solved :)",,,solved,,,
313,109530,Name that Book,"Juvenile book, read 1940ish English children adventures on horseback",4,109530-1,1,"Feb 8, 2011, 3:04pm",MrsBunny,I'm looking for a book I read probably in the 1940's. It was by a British author and was about a group of children who had many adventures on horseback. I believe they lived in England and in one of the books they imagine they are in Persia.  Thanks for your consideration.,,,,,,
314,109530,Name that Book,"Juvenile book, read 1940ish English children adventures on horseback",4,109530-2,2,"Feb 8, 2011, 4:13pm",isabelx,That's The Far Distant Oxus by Katharine Hull and Pamela Whitlock who were in their teens when they wrote it. It was one of my favourite books as a teenager.,hullkatharine|whitlockpamela,361055,solved,Katharine Hull and Pamela Whitlock: The Far-Distant Oxus,361055,
315,109530,Name that Book,"Juvenile book, read 1940ish English children adventures on horseback",4,109530-3,3,"Feb 9, 2011, 1:41am",staffordcastle,There are a couple of sequels: http://www.librarything.com/series/Oxus,,,,,,
316,109530,Name that Book,"Juvenile book, read 1940ish English children adventures on horseback",4,109530-4,4,"Feb 9, 2011, 1:44pm",MrsBunny,Thanks a lot. It was one of my favorite books when I was a teenager too. And it's been driving me crazy not to know the name of the book and author.,,,confirmed,,,
317,53741,Name that Book,Need help with name and author,5,53741-1,1,"Jan 3, 2009, 8:45am",res1164,"I read a book many (10-15 or more?) years ago and I would like to read it again. I know that there was a woman spending time alone sorting through her life. She was in the northeast (Cape Cod? Nantucket?) - I think in a house on a beach. One distinguishing feature that I do remember is that she either had been to or was planning to attend the annual meeting of the Modern Language Association (MLA), I believe in New York City. So I think she was some variety of an academic. If you don't know that one, but know of others with similar characteristics (especially woman taking time by herself in a house on the beach to figure out who she is and where she is going), I would be interested in those too.",,,,,,
318,53741,Name that Book,Need help with name and author,5,53741-2,2,"Jan 3, 2009, 9:28am",wisewoman,"I haven't read this, but I saw it recently at a library sale and it has something to do with a woman by the sea. It's Thoughts of an Unfinished Woman by Joan Anderson. It looks like she has a few other books on the same theme. If this is a topic that interests you, I highly recommend Anne Morrow Lindbergh's Gift From the Sea. It is a wonderful little pearl of a book, very wise and well-written.",,72080|80641,,,,
