row,thread_id,group,title,comment_count,comment_id,comment_rank,comment_level,comment_level_rank,comment_timestamp,comment_user,comment_text,comment_links,solved,answer,IMDB_id,notes
415,230044248,I Need to Know,Older actress in a film noir... (Solved),14,230277929,12,10,1,Tue May 27 2014 08:48:32,ur10904096,"Yes! Born To Kill! I looked it up and there's a photo of the ""middle of the night, deserted"" scene with Esther Howard and Elisha Cook, Jr. It's been a long time since I saw it, but I believe Elisha Cook's character is supposed to kill her, pushes her down a sand hill, but that was a tough old lady and she didn't die...lol! I remember it being a really good movie, going to try to watch again soon.",,confirmed,,,
416,230044248,I Need to Know,Older actress in a film noir... (Solved),14,230278199,13,11,1,Tue May 27 2014 08:56:17,ur2994191,She stabs him with her hat pin and gets away.,,,,,
417,230044248,I Need to Know,Older actress in a film noir... (Solved),14,230288242,14,12,1,Tue May 27 2014 13:37:09,ur10904096,She's a tough old broad! Now I really have to watch again.,,,,,
418,229913063,I Need to Know,What's this movie's title? -Solved,5,229913063,1,0,1,Mon May 19 2014 03:11:47,ur52830939,This is probably a '70's or 80's movie. It is about an android or cyborg that is with a group of people and is killing them one by one. The group is trying to figure out which one of them is the android. One of the women is killed in the shower and another person gets sick or swells up after doing a blood test on everyone to weed out the android. The movie ends when a large mech is used to kill the android. Thanks!,,,,,
419,229913063,I Need to Know,What's this movie's title? -Solved,5,229913174,2,1,1,Mon May 19 2014 03:18:34,ur49400342,"Don't know! I don't think it's Project Shadowchasher II since that's from 1994.""Italy invented the pizza, took it to New York...but Chicago perfected it."".",,,,,
420,229913063,I Need to Know,What's this movie's title? -Solved,5,229913599,3,1,2,Mon May 19 2014 03:41:58,ur26408304,"""Crash and Burn"" https://www.youtube.com/watch?v=zs-Tf1hHwlk",https://www.youtube.com/watch?v=zs-Tf1hHwlk,solved,Crash and Burn (1990),tt0099313,
421,229913063,I Need to Know,What's this movie's title? -Solved,5,229913688,4,2,1,Mon May 19 2014 03:47:05,ur52830939,Thanks! That's it!,,confirmed,,,
422,229913063,I Need to Know,What's this movie's title? -Solved,5,229914048,5,3,1,Mon May 19 2014 04:04:59,ur26408304,You're welcome. Glad to help.,,,,,
423,229276782,I Need to Know,Who was this prophesier?,5,229276782,1,0,1,Sun May 4 2014 20:02:44,ur33182325,"I remember a documentary on the history, discovery or similar channel about lesser known prophesiers. There was a segment on a man who lived several hundred years ago and predicted that there would be a time when people would sit for hours at a time and stare into boxes. It is now assumed that he was envisioning TV's and computers. I remember being struck by this vision so I am sure it isn't a false memory, however I haven't been able to find any information about the man or the prediction through google.   I am hoping that either someone saw the program or knows about this man and prediction. I would really love to read more of his. Again, this was lesser known prophesiers, so not Nostradamus. Any help would be appreciated.",,,,,
424,229276782,I Need to Know,Who was this prophesier?,5,229281073,2,1,1,Sun May 4 2014 21:49:30,ur14305134,"Could it be Jules Verne with his posthumously published book, ""Paris in the Twentieth Century""?  http://tvtropes.org/pmwiki/pmwiki.php/Literature/ParisInTheTwentiethCe ntury  If so, you probably saw the Jules Verne (2012) episode of ""Prophets of Science Fiction"".   It'll be like Luke Duke and the other guy. Really? Yeah. NO!",http://www.imdb.com/title/tt2092741/,,,,
425,229276782,I Need to Know,Who was this prophesier?,5,229281733,3,2,1,Sun May 4 2014 22:11:10,ur33182325,You could be right!  I'll research him a little more. That could be the title of the documentary too. Thanks so much!,,,,,
426,229276782,I Need to Know,Who was this prophesier?,5,229284461,4,3,1,Sun May 4 2014 23:50:55,ur14305134,"For what it's worth, the series is on Netflix streaming if you have it.  It'll be like Luke Duke and the other guy. Really? Yeah. NO!",,,,,
427,229276782,I Need to Know,Who was this prophesier?,5,229300044,5,1,2,Mon May 5 2014 10:26:12,ur33414079,Punxsutawney Phil?,,unsolved,,,
428,225831401,I Need to Know,DOES ANYONE REMEMBER THIS MOVIE???,3,225831401,1,0,1,Wed Feb 12 2014 05:33:36,ur50606952,"OK!!! does anybody remember this movie!!!!!!...... I saw this movie as a child, so it would have to be early 80's or even 70's, BUT all I remember is there is a scene.... its a white room maybe, but they go through the fireplace and there is a path...dirt path I think....but they come across a hole in the ground and at the bottom of the hole is a girl who must have fallen down there...I think she was wearing a green dress....but I think I remember that it was a girl they were looking for................. ANYBODY?????????????",,,,,
429,225831401,I Need to Know,DOES ANYONE REMEMBER THIS MOVIE???,3,225832133,2,1,1,Wed Feb 12 2014 06:08:32,ur49215032,Child of Glass (1978),,,,,
430,225831401,I Need to Know,DOES ANYONE REMEMBER THIS MOVIE???,3,225834444,3,1,2,Wed Feb 12 2014 07:37:11,ur0947005,"Maybe ""Mystery Mansion"" (1983)?:   http://www.imdb.com/title/tt0091587/?ref_=fn_al_tt_1",http://www.imdb.com/title/tt0091587/?ref_=fn_al_tt_1,unsolved,,,
431,230448884,I Need to Know,Searching for two movies,5,230448884,1,0,1,Sat May 31 2014 12:49:48,ur29029663,"Hey, guys & gals, I was hoping you could help me out. I am searching for two movies I watched a couple of years ago and I can't remember their names.  1. I remember that the first movie was about 2 girls (which had kind of ""boy"" names if I can put it that way) who were ballet dancers or ice skaters (I'm not quite sure :D);  2. The second movie involved time-travelling, I think there were girls involved again and the way they travelled was via a ""magic"" elevator and they chose the year they would travel to by pressing the numbers in the elevator.  Sorry for the brief descriptions (that's all I can remember), but if anybody has a clue - please respond :).",,,,,OP is looking for two movies
432,230448884,I Need to Know,Searching for two movies,5,230449630,2,1,1,Sat May 31 2014 13:12:22,ur35795025,#2 - Time at the Top (1999)?  https://www.youtube.com/watch?v=e0wYPFbR5UE   Http/1.1 Service Unavailable,http://www.imdb.com/title/tt0160986/|https://www.youtube.com/watch?v=e0wYPFbR5UE,solved,Time at the Top (1999),tt0160986,second movie
433,230448884,I Need to Know,Searching for two movies,5,230449749,3,2,1,Sat May 31 2014 13:15:51,ur29029663,"Yeah, that's the one, thanks!",,confirmed,,,
434,230448884,I Need to Know,Searching for two movies,5,230450349,4,1,2,Sat May 31 2014 13:33:56,ur29029663,Found the first one - http://www.imdb.com/title/tt0217769/ (if anybody is interested).,,,,,
435,230448884,I Need to Know,Searching for two movies,5,230450496,5,2,2,Sat May 31 2014 13:38:17,ur35795025,"Yeah, we always like to know! Thanks for updating and glad to help!    Http/1.1 Service Unavailable",,unsolved,,,first movie is unsolved
436,228781692,I Need to Know,LIne British actor Peter Elbling said in a movie or a TV show,4,228781692,1,0,1,Wed Apr 23 2014 09:27:20,ur21320504,"I saw a movie or TV show at least 15 or 20 years ago, with British Actor Peter Elbling. I can't rememberer the title, just part of his line that went something like,  ""Well, why don't we let him wake up, and find out he is dead.""  The line I just mentioned is paraphrased, but it went something like that.  It's possible he could have said her  instead of he, but the line was said in a sort of comical way, so I'm certain it is most likely a comedy.  I'm trying to find the title, so any help would be greatly appreciated.  Thanks,  Sandra",,,,,
437,228781692,I Need to Know,LIne British actor Peter Elbling said in a movie or a TV show,4,228966841,2,1,1,Sun Apr 27 2014 20:02:59,ur11034303,did you try looking up his films on imdb?  http://www.imdb.com/name/nm0253004/  is it possible the film you are reffering to is we are no angels with peter ustinov?,,,,,
438,228781692,I Need to Know,LIne British actor Peter Elbling said in a movie or a TV show,4,228985803,3,2,1,Mon Apr 28 2014 08:14:59,ur21320504,"I did look at the films he has been in, but without being able to look st some of the dialog from each film, it proved to be hard to determine which film it was from.    But, I'm certain it wasn't ""We are no Angles,"" because I've never seen the film.  So, I'm still searching.  But thanks for the reply.  Sandra",,,,,
439,228781692,I Need to Know,LIne British actor Peter Elbling said in a movie or a TV show,4,228986497,4,3,1,Mon Apr 28 2014 08:33:32,ur11034303,in we are no angels a bad guy gets bitten by a snake or drinks poison but be because he is no good the 3 convicts are undecided wether to tell him he could die. they then rather lacks a daisical decide to tell him. one of them goes into the room and comes back out and says 'he already knows' meaning he is dead,,unsolved,,,
440,225642006,I Need to Know,Please Help me find the title of this movie!! Solved! Thanks star-core:),4,225642006,1,0,1,Fri Feb 7 2014 13:43:44,ur20742094,"In the beginning the mom is doing her welding art in the garage, dad comes home and goes and finds son(who is hiding under the blankets) These men come and shoot the dad and he lands on the bed beside the son. The dad had given the son a part(which he put on his robot, transformer toy) Thats what these bad guys were after. The mom and son then go hide out in woods/mountains at a male friends cabin. He helps keep them safe, mom had no clue where the piece is until the son shows her it at the cabin.",,,,,
441,225642006,I Need to Know,Please Help me find the title of this movie!! Solved! Thanks star-core:),4,225643826,2,1,1,Fri Feb 7 2014 14:28:35,ur8857703,"When did you see the movie and/or when do you think the movie was released? It sounds very familiar.  Did they have to check ""the part"" (or whatever it was) to make sure it was still in working order?",,,,,
442,225642006,I Need to Know,Please Help me find the title of this movie!! Solved! Thanks star-core:),4,225644933,3,1,2,Fri Feb 7 2014 15:00:45,ur35795025,Nowhere to Hide (1987)  Trailer : www.youtube.com/watch?v=WrlbcRYfD9Q   Http/1.1 Service Unavailable,http://www.imdb.com/title/tt0093654/,solved,Nowhere to Hide (1987),tt0093654,
443,225642006,I Need to Know,Please Help me find the title of this movie!! Solved! Thanks star-core:),4,225749603,4,2,1,Mon Feb 10 2014 08:38:54,ur20742094,"Thats it star-core, thanks so much!!",,confirmed,,,
444,229360532,I Need to Know,Help. From which movie is this picture from? [solved],6,229360532,1,0,1,Tue May 6 2014 15:40:17,ur15383871,http://i.imgur.com/xWI4Q2Q.png,,,,,
445,229360532,I Need to Know,Help. From which movie is this picture from? [solved],6,229364435,2,1,1,Tue May 6 2014 17:31:54,ur17336017,http://i.imgur.com/xWI4Q2Q.png  Don't let your mind wander.  It's far too small to be out by itself.,,,,,
446,229360532,I Need to Know,Help. From which movie is this picture from? [solved],6,229364946,3,1,2,Tue May 6 2014 17:43:51,ur21146559,"I don't know, but I am getting a 1970s or early eighties vibe from it.",,,,,
447,229360532,I Need to Know,Help. From which movie is this picture from? [solved],6,229365811,4,2,1,Tue May 6 2014 18:06:54,ur15383871,Indeed. It's from Mr. Majestyk (1974). Can a mode delete this thread? Thx.,,solved / confirmed,Mr. Majestyk (1974),tt0071866,"not sure where it was originally solved
solved by OP?"
448,229360532,I Need to Know,Help. From which movie is this picture from? [solved],6,229365905,5,3,1,Tue May 6 2014 18:09:06,ur0850217,"No, leave the original post up. Don't delete, just add solved to the subject line in the first post.  (knock,knock,knock) Penny (knock,knock,knock) Penny (knock,knock,knock) Penny",,,,,
449,229360532,I Need to Know,Help. From which movie is this picture from? [solved],6,229386491,6,4,1,Wed May 7 2014 07:59:33,ur15383871,Thx. Done.,,,,,
450,227700380,I Need to Know,"2 horror films, possibly from the 80's",6,227700380,1,0,1,Fri Mar 28 2014 18:50:39,ur13893997,"Hi all!  A friend told me about two horror films she saw long time ago:  1. Sci-Fi/horror. Saw it in the early nineties when she was 2 y.o. (apparently...) so her memory's very vague about the whole thing. Can be from the 60's, 70's, 80's. She said that it was most probably in colour, but she wasn't entirely sure. The only scene she remembers is human heads with big eyes on robotic legs chasing people. The scene's most probably set in some deserted area.   2. 70's or 80's film, colour. A family of one or two children move into a house in the woods. They repaint the interior, but when they wake up, they notice that the painting in one corner or one spot of the house has faded to black. Turns out that the house is haunted, the spot being most probably the source of the ghost/ghosts. At the end, the family burns down the house.  If you need any more information I can ask her, but I don't know for now if she remembers any more details.   Thanks in advance!",,,,,
